organization_id,organization_name,organization_type,partner_country,website_url,contact_url,validated_website_url,contact_name,contact_role,email,email_source_url,source_project_urls,score,suggested_angle,contact_quality_tier,ready_reason
org_biscay_marine_energy_platform_spain_6f079574,Biscay Marine Energy Platform,Unknown,Spain,,https://keep.eu/projects/22126/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22126/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_plataforma_oce_nica_de_canarias_spain_1844f98b,Plataforma Oceánica De Canarias,Unknown,Spain,,https://keep.eu/projects/22126/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22126/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_agencia_andaluza_de_industrias_culturale_9278ecb6,AGENCIA ANDALUZA DE INDUSTRIAS CULTURALES,Agency,Spain,,https://keep.eu/projects/22124/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22124/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_direcci_n_general_de_turismo_del_gobiern_02308690,DIRECCIÓN GENERAL DE TURISMO DEL GOBIERNO REGIONAL DE CANTABRIA,Regional Authority,Spain,,https://keep.eu/projects/22124/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22124/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_munic_pio_de_rio_maior_portugal_057fe4d3,Município de Rio Maior,Municipal Authority,Portugal,,https://keep.eu/projects/22124/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22124/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_universidade_de_vigo_spain_67ef44cc,Universidade de Vigo,Unknown,Spain,,https://keep.eu/projects/22124/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22124/ | https://keep.eu/projects/22095/ | https://keep.eu/projects/22107/,3.1,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_universidad_de_santiago_de_compostela_sp_74a701d6,UNIVERSIDAD DE SANTIAGO DE COMPOSTELA,Unknown,Spain,,https://keep.eu/projects/22120/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22120/ | https://keep.eu/projects/22119/ | https://keep.eu/projects/22109/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_laboratorio_cifga_s_a_spain_19b53e61,Laboratorio CIFGA S.A.,Private Company,Spain,,https://keep.eu/projects/22120/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22120/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_cooperativa_agr_cola_vila_do_conde_crl_p_c5285aa4,"Cooperativa Agrícola Vila do Conde, CRL",Unknown,Portugal,,https://keep.eu/projects/22120/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22120/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_facultade_de_ciencias_universidade_de_po_536c3051,Facultade de Ciencias Universidade de Porto,Unknown,Portugal,,https://keep.eu/projects/22120/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22120/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_diputacion_de_pontevedra_estaci_n_fitopa_4a2a5074,DIPUTACION DE PONTEVEDRA-ESTACIÓN FITOPATOLÓGICA AREEIRO,Unknown,Spain,,https://keep.eu/projects/22120/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22120/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_universidad_de_vigo_spain_792cae60,UNIVERSIDAD DE VIGO,Unknown,Spain,,https://keep.eu/projects/22119/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22119/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_cl_ster_de_acuicultura_de_galicia_spain_4476e7b8,Clúster de Acuicultura de Galicia,Unknown,Spain,,https://keep.eu/projects/22119/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22119/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_centro_interdisciplinar_de_investiga_o_m_c7c5ce03,Centro Interdisciplinar de Investigação Marinha e Ambiental,Unknown,Portugal,,https://keep.eu/projects/22119/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22119/,2.9,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_sem_les_sables_d_olonne_d_veloppement_d_877f4824,SEM Les Sables d'Olonne Développement (Développement économique territorial),Unknown,France,,https://keep.eu/projects/31274/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlantic-bridges,https://keep.eu/projects/31274/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_em_normandie_business_school_metis_lab_f_bcfe7aa4,EM Normandie Business School (METIS LAB),Unknown,France,,https://keep.eu/projects/31274/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/dibest,https://keep.eu/projects/31274/ | https://keep.eu/projects/31257/,3.75,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_new_aquitaine_region_r_gion_nouvelle_aqu_169522b8,New Aquitaine Region (Région Nouvelle Aquitaine),Regional Authority,France,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/plast4h2,https://keep.eu/projects/31265/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_syndicat_mixte_kosta_garbia_pyr_n_es_atl_22a12838,Syndicat mixte KOSTA GARBIA (Pyrénées Atlantiques),Unknown,France,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/plast4h2,https://keep.eu/projects/31265/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_repak_ltd_regulatory_affairs_ireland_63bf98a6,Repak Ltd (Regulatory Affairs),Private Company,Ireland,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/plast4h2,https://keep.eu/projects/31265/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_universit_de_bretagne_occidentale_labora_1f3856c2,Université de Bretagne Occidentale (Laboratoire des Sciences de l'Environnement MARin),University / Research,France,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/plast4h2,https://keep.eu/projects/31265/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_i_clean_my_sea_direction_france_333a4900,I Clean My Sea (Direction),Unknown,France,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/bluepoint,https://keep.eu/projects/31265/ | https://keep.eu/projects/31253/,3.1,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_universit_de_bretagne_occidentale_france_ef625d2a,Université de Bretagne Occidentale,University / Research,France,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/31265/ | https://keep.eu/projects/22084/,3.05,Package digital skills and transformation outputs into structured beneficiary learning tracks.,official_programme_proxy_email,programme_site_published_contact
org_new_aquitaine_region_france_82c4faa4,New Aquitaine Region,Regional Authority,France,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/plast4h2,https://keep.eu/projects/31265/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_repak_ltd_ireland_56e94621,Repak Ltd,Private Company,Ireland,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/plast4h2,https://keep.eu/projects/31265/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_i_clean_my_sea_france_cc96b4e7,I Clean My Sea,Unknown,France,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/bluepoint,https://keep.eu/projects/31265/ | https://keep.eu/projects/31253/,3.1,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_alister_future_technologies_aft_ltd_irel_4e6c7628,Alister Future Technologies (AFT) Ltd,Private Company,Ireland,,https://keep.eu/projects/31265/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/plast4h2,https://keep.eu/projects/31265/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_laboratoire_d_essais_des_mat_riels_et_pr_ab01af6a,Laboratoire d'Essais des Matériels et Produits Alimentaires (LEMPA),Unknown,France,,https://keep.eu/projects/31261/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31261/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_praxens_eure_france_83b34d18,PRAXENS (EURE),Unknown,France,,https://keep.eu/projects/31261/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31261/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_bia_innovator_campus_clg_n_a_ireland_5bed2cf8,BIA INNOVATOR CAMPUS CLG (N/A),Unknown,Ireland,,https://keep.eu/projects/31261/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31261/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_laboratoire_d_essais_des_mat_riels_et_pr_55289a08,Laboratoire d'Essais des Matériels et Produits Alimentaires,Unknown,France,,https://keep.eu/projects/31261/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31261/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_teagasc_agriculture_and_food_development_31b2162d,Teagasc - Agriculture and Food Development Authority,Unknown,Ireland,,https://keep.eu/projects/31261/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31261/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_praxens_france_c2cad9a7,PRAXENS,Unknown,France,,https://keep.eu/projects/31261/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31261/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_bia_innovator_campus_clg_ireland_221e9ae2,BIA INNOVATOR CAMPUS CLG,Unknown,Ireland,,https://keep.eu/projects/31261/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31261/,2.85,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
